,PANEL,abscisse,ordinate,coord,H_Level_1,H_Level_2,V_Level_1,V_Level_2,V_Level_3,V_Level_4,Target,Modality,Level_1,Performed,Query_number,Result
771,A.1 General,20,35,T35,ECRA_ST,A+ to A-,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,CCR,of which: CCR internal models,E15,A+ to A-,Categorie_template_2,True,,1.2899349393
772,A.1 General,20,35,T35,ECRA_ST,A+ to A-,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,CCR,of which: CCR internal models,E15,A+ to A-,Categorie_template_2,True,,1.2899349393
773,A.1 General,21,35,U35,ECRA_ST,A+ to A-,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,,,,A+ to A-,Categorie_template_2,False,,
774,A.1 General,21,35,U35,ECRA_ST,A+ to A-,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,,,,A+ to A-,Categorie_template_2,False,,
775,A.1 General,21,35,U35,ECRA_ST,A+ to A-,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,,,,A+ to A-,Categorie_template_2,False,,
776,A.1 General,21,35,U35,ECRA_ST,A+ to A-,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,,,,A+ to A-,Categorie_template_2,False,,
777,A.1 General,22,35,V35,ECRA_ST,A+ to A-,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,Off-balance sheet exposures (post-CCF post-CRM),Off-balance sheet exposures (post-CCF post-CRM),E16,A+ to A-,Categorie_template_2,True,,0.96387695825
778,A.1 General,22,35,V35,ECRA_ST,A+ to A-,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,Off-balance sheet exposures (post-CCF post-CRM),Off-balance sheet exposures (post-CCF post-CRM),E16,A+ to A-,Categorie_template_2,True,,0.96387695825
779,A.1 General,22,35,V35,ECRA_ST,A+ to A-,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,Off-balance sheet exposures (post-CCF post-CRM),Off-balance sheet exposures (post-CCF post-CRM),E16,A+ to A-,Categorie_template_2,True,,0.96387695825
780,A.1 General,22,35,V35,ECRA_ST,A+ to A-,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,Off-balance sheet exposures (post-CCF post-CRM),Off-balance sheet exposures (post-CCF post-CRM),E16,A+ to A-,Categorie_template_2,True,,0.96387695825
781,A.1 General,24,35,X35,ECRA_ST,A+ to A-,Amounts applying revised rules for SA and for CCR exposures,RWA,On-balance sheet exposures,On-balance sheet exposures,E18,A+ to A-,Categorie_template_2,True,,1.6223446974
782,A.1 General,24,35,X35,ECRA_ST,A+ to A-,Amounts applying revised rules for SA and for CCR exposures,RWA,On-balance sheet exposures,On-balance sheet exposures,E18,A+ to A-,Categorie_template_2,True,,1.6223446974
783,A.1 General,24,35,X35,ECRA_ST,A+ to A-,Amounts applying revised rules for SA and for CCR exposures,RWA,On-balance sheet exposures,On-balance sheet exposures,E18,A+ to A-,Categorie_template_2,True,,1.6223446974
784,A.1 General,24,35,X35,ECRA_ST,A+ to A-,Amounts applying revised rules for SA and for CCR exposures,RWA,On-balance sheet exposures,On-balance sheet exposures,E18,A+ to A-,Categorie_template_2,True,,1.6223446974
785,A.1 General,25,35,Y35,ECRA_ST,A+ to A-,Amounts applying revised rules for SA and for CCR exposures,RWA,CCR,CCR,E19,A+ to A-,Categorie_template_2,True,,1.2566295110999999
786,A.1 General,25,35,Y35,ECRA_ST,A+ to A-,Amounts applying revised rules for SA and for CCR exposures,RWA,CCR,CCR,E19,A+ to A-,Categorie_template_2,True,,1.2566295110999999
787,A.1 General,25,35,Y35,ECRA_ST,A+ to A-,Amounts applying revised rules for SA and for CCR exposures,RWA,CCR,CCR,E19,A+ to A-,Categorie_template_2,True,,1.2566295110999999
788,A.1 General,25,35,Y35,ECRA_ST,A+ to A-,Amounts applying revised rules for SA and for CCR exposures,RWA,CCR,CCR,E19,A+ to A-,Categorie_template_2,True,,1.2566295110999999
789,A.1 General,26,35,Z35,ECRA_ST,A+ to A-,Amounts applying revised rules for SA and for CCR exposures,RWA,Off-balance sheet exposures,Off-balance sheet exposures,E20,A+ to A-,Categorie_template_2,True,,0.8133742480699999
790,A.1 General,26,35,Z35,ECRA_ST,A+ to A-,Amounts applying revised rules for SA and for CCR exposures,RWA,Off-balance sheet exposures,Off-balance sheet exposures,E20,A+ to A-,Categorie_template_2,True,,0.8133742480699999
791,A.1 General,26,35,Z35,ECRA_ST,A+ to A-,Amounts applying revised rules for SA and for CCR exposures,RWA,Off-balance sheet exposures,Off-balance sheet exposures,E20,A+ to A-,Categorie_template_2,True,,0.8133742480699999
792,A.1 General,26,35,Z35,ECRA_ST,A+ to A-,Amounts applying revised rules for SA and for CCR exposures,RWA,Off-balance sheet exposures,Off-balance sheet exposures,E20,A+ to A-,Categorie_template_2,True,,0.8133742480699999
793,A.1 General,30,35,AD35,ECRA_ST,A+ to A-,SA-CCR,"CCR exposures evaluated under previous non-internal method (CEM, SM, OEM) (if applicable)","CCR exposures evaluated under previous non-internal method (CEM, SM, OEM) (if applicable)","Exposures
(post-CCF, post-CRM)",E23,A+ to A-,Categorie_template_2,True,,0.7862800949
794,A.1 General,30,35,AD35,ECRA_ST,A+ to A-,SA-CCR,"CCR exposures evaluated under previous non-internal method (CEM, SM, OEM) (if applicable)","CCR exposures evaluated under previous non-internal method (CEM, SM, OEM) (if applicable)","Exposures
(post-CCF, post-CRM)",E23,A+ to A-,Categorie_template_2,True,,0.7862800949
795,A.1 General,30,35,AD35,ECRA_ST,A+ to A-,SA-CCR,"CCR exposures evaluated under previous non-internal method (CEM, SM, OEM) (if applicable)","CCR exposures evaluated under previous non-internal method (CEM, SM, OEM) (if applicable)","Exposures
(post-CCF, post-CRM)",E23,A+ to A-,Categorie_template_2,True,,0.7862800949
796,A.1 General,30,35,AD35,ECRA_ST,A+ to A-,SA-CCR,"CCR exposures evaluated under previous non-internal method (CEM, SM, OEM) (if applicable)","CCR exposures evaluated under previous non-internal method (CEM, SM, OEM) (if applicable)","Exposures
(post-CCF, post-CRM)",E23,A+ to A-,Categorie_template_2,True,,0.7862800949
797,A.1 General,31,35,AE35,ECRA_ST,A+ to A-,SA-CCR,"CCR exposures evaluated under previous non-internal method (CEM, SM, OEM) (if applicable)","CCR exposures evaluated under previous non-internal method (CEM, SM, OEM) (if applicable)",Difference in RWA,E24,A+ to A-,Categorie_template_2,True,,1.7607767380000001
798,A.1 General,31,35,AE35,ECRA_ST,A+ to A-,SA-CCR,"CCR exposures evaluated under previous non-internal method (CEM, SM, OEM) (if applicable)","CCR exposures evaluated under previous non-internal method (CEM, SM, OEM) (if applicable)",Difference in RWA,E24,A+ to A-,Categorie_template_2,True,,1.7607767380000001
799,A.1 General,31,35,AE35,ECRA_ST,A+ to A-,SA-CCR,"CCR exposures evaluated under previous non-internal method (CEM, SM, OEM) (if applicable)","CCR exposures evaluated under previous non-internal method (CEM, SM, OEM) (if applicable)",Difference in RWA,E24,A+ to A-,Categorie_template_2,True,,1.7607767380000001
800,A.1 General,31,35,AE35,ECRA_ST,A+ to A-,SA-CCR,"CCR exposures evaluated under previous non-internal method (CEM, SM, OEM) (if applicable)","CCR exposures evaluated under previous non-internal method (CEM, SM, OEM) (if applicable)",Difference in RWA,E24,A+ to A-,Categorie_template_2,True,,1.7607767380000001
801,A.1 General,32,35,AF35,ECRA_ST,A+ to A-,Output floor,"Full non-modelling approach
Leave empty if IMM not applied","Exposures 
(post-CCF, post-CRM)",Total,E25,A+ to A-,Categorie_template_2,True,,2.3477040394
802,A.1 General,32,35,AF35,ECRA_ST,A+ to A-,Output floor,"Full non-modelling approach
Leave empty if IMM not applied","Exposures 
(post-CCF, post-CRM)",Total,E25,A+ to A-,Categorie_template_2,True,,2.3477040394
803,A.1 General,32,35,AF35,ECRA_ST,A+ to A-,Output floor,"Full non-modelling approach
Leave empty if IMM not applied","Exposures 
(post-CCF, post-CRM)",Total,E25,A+ to A-,Categorie_template_2,True,,2.3477040394
804,A.1 General,32,35,AF35,ECRA_ST,A+ to A-,Output floor,"Full non-modelling approach
Leave empty if IMM not applied","Exposures 
(post-CCF, post-CRM)",Total,E25,A+ to A-,Categorie_template_2,True,,2.3477040394
805,A.1 General,33,35,AG35,ECRA_ST,A+ to A-,Output floor,"Full non-modelling approach
Leave empty if IMM not applied","Exposures 
(post-CCF, post-CRM)",of which: CCR,E26,A+ to A-,Categorie_template_2,True,,1.831793441
806,A.1 General,33,35,AG35,ECRA_ST,A+ to A-,Output floor,"Full non-modelling approach
Leave empty if IMM not applied","Exposures 
(post-CCF, post-CRM)",of which: CCR,E26,A+ to A-,Categorie_template_2,True,,1.831793441
807,A.1 General,33,35,AG35,ECRA_ST,A+ to A-,Output floor,"Full non-modelling approach
Leave empty if IMM not applied","Exposures 
(post-CCF, post-CRM)",of which: CCR,E26,A+ to A-,Categorie_template_2,True,,1.831793441
808,A.1 General,33,35,AG35,ECRA_ST,A+ to A-,Output floor,"Full non-modelling approach
Leave empty if IMM not applied","Exposures 
(post-CCF, post-CRM)",of which: CCR,E26,A+ to A-,Categorie_template_2,True,,1.831793441
809,A.1 General,34,35,AH35,ECRA_ST,A+ to A-,Output floor,"Full non-modelling approach
Leave empty if IMM not applied",RWA,RWA,E27,A+ to A-,Categorie_template_2,True,,1.3645643342
810,A.1 General,34,35,AH35,ECRA_ST,A+ to A-,Output floor,"Full non-modelling approach
Leave empty if IMM not applied",RWA,RWA,E27,A+ to A-,Categorie_template_2,True,,1.3645643342
811,A.1 General,34,35,AH35,ECRA_ST,A+ to A-,Output floor,"Full non-modelling approach
Leave empty if IMM not applied",RWA,RWA,E27,A+ to A-,Categorie_template_2,True,,1.3645643342
812,A.1 General,34,35,AH35,ECRA_ST,A+ to A-,Output floor,"Full non-modelling approach
Leave empty if IMM not applied",RWA,RWA,E27,A+ to A-,Categorie_template_2,True,,1.3645643342
813,A.1 General,36,35,AJ35,ECRA_ST,A+ to A-,EU-specific: transitional SA-CCR application for credit risk output floor,"Full non-modelling approach 
Use of SA-CCR with alpha = 1 for CCR exposures calculated under the IMM for RWA not subject to a floor, and CR-SA for RWA calculation
Leave empty if IMM not applied","Exposures
(post-CCF, post-CRM)",of which: CCR,E29,A+ to A-,Categorie_template_2,True,,2.0620882775
814,A.1 General,36,35,AJ35,ECRA_ST,A+ to A-,EU-specific: transitional SA-CCR application for credit risk output floor,"Full non-modelling approach 
Use of SA-CCR with alpha = 1 for CCR exposures calculated under the IMM for RWA not subject to a floor, and CR-SA for RWA calculation
Leave empty if IMM not applied","Exposures
(post-CCF, post-CRM)",of which: CCR,E29,A+ to A-,Categorie_template_2,True,,2.0620882775
815,A.1 General,36,35,AJ35,ECRA_ST,A+ to A-,EU-specific: transitional SA-CCR application for credit risk output floor,"Full non-modelling approach 
Use of SA-CCR with alpha = 1 for CCR exposures calculated under the IMM for RWA not subject to a floor, and CR-SA for RWA calculation
Leave empty if IMM not applied","Exposures
(post-CCF, post-CRM)",of which: CCR,E29,A+ to A-,Categorie_template_2,True,,2.0620882775
816,A.1 General,36,35,AJ35,ECRA_ST,A+ to A-,EU-specific: transitional SA-CCR application for credit risk output floor,"Full non-modelling approach 
Use of SA-CCR with alpha = 1 for CCR exposures calculated under the IMM for RWA not subject to a floor, and CR-SA for RWA calculation
Leave empty if IMM not applied","Exposures
(post-CCF, post-CRM)",of which: CCR,E29,A+ to A-,Categorie_template_2,True,,2.0620882775
817,A.1 General,3,36,C36,ECRA_ST,BBB+ to BBB-,Amounts applying national rules at the reporting date,Exposures post substitution,,,,BBB+ to BBB-,Categorie_template_2,False,,
818,A.1 General,3,36,C36,ECRA_ST,BBB+ to BBB-,Amounts applying national rules at the reporting date,Exposures post substitution,,,,BBB+ to BBB-,Categorie_template_2,False,,
819,A.1 General,3,36,C36,ECRA_ST,BBB+ to BBB-,Amounts applying national rules at the reporting date,Exposures post substitution,,,,BBB+ to BBB-,Categorie_template_2,False,,
820,A.1 General,3,36,C36,ECRA_ST,BBB+ to BBB-,Amounts applying national rules at the reporting date,Exposures post substitution,,,,BBB+ to BBB-,Categorie_template_2,False,,
821,A.1 General,4,36,D36,ECRA_ST,BBB+ to BBB-,Amounts applying national rules at the reporting date,Exposures post substitution,On-balance sheet exposures (post-CRM),On-balance sheet exposures (post-CRM),E1,BBB+ to BBB-,Categorie_template_2,True,,5.0483464519
822,A.1 General,4,36,D36,ECRA_ST,BBB+ to BBB-,Amounts applying national rules at the reporting date,Exposures post substitution,On-balance sheet exposures (post-CRM),On-balance sheet exposures (post-CRM),E1,BBB+ to BBB-,Categorie_template_2,True,,5.0483464519
823,A.1 General,4,36,D36,ECRA_ST,BBB+ to BBB-,Amounts applying national rules at the reporting date,Exposures post substitution,On-balance sheet exposures (post-CRM),On-balance sheet exposures (post-CRM),E1,BBB+ to BBB-,Categorie_template_2,True,,5.0483464519
824,A.1 General,4,36,D36,ECRA_ST,BBB+ to BBB-,Amounts applying national rules at the reporting date,Exposures post substitution,On-balance sheet exposures (post-CRM),On-balance sheet exposures (post-CRM),E1,BBB+ to BBB-,Categorie_template_2,True,,5.0483464519
825,A.1 General,5,36,E36,ECRA_ST,BBB+ to BBB-,Amounts applying national rules at the reporting date,Exposures post substitution,CCR,Total,E2,BBB+ to BBB-,Categorie_template_2,True,,4.48120912142
826,A.1 General,5,36,E36,ECRA_ST,BBB+ to BBB-,Amounts applying national rules at the reporting date,Exposures post substitution,CCR,Total,E2,BBB+ to BBB-,Categorie_template_2,True,,4.48120912142
827,A.1 General,5,36,E36,ECRA_ST,BBB+ to BBB-,Amounts applying national rules at the reporting date,Exposures post substitution,CCR,Total,E2,BBB+ to BBB-,Categorie_template_2,True,,4.48120912142
828,A.1 General,5,36,E36,ECRA_ST,BBB+ to BBB-,Amounts applying national rules at the reporting date,Exposures post substitution,CCR,Total,E2,BBB+ to BBB-,Categorie_template_2,True,,4.48120912142
829,A.1 General,6,36,F36,ECRA_ST,BBB+ to BBB-,Amounts applying national rules at the reporting date,Exposures post substitution,CCR,of which: CCR internal models,E3,BBB+ to BBB-,Categorie_template_2,True,,4.397803715199999
830,A.1 General,6,36,F36,ECRA_ST,BBB+ to BBB-,Amounts applying national rules at the reporting date,Exposures post substitution,CCR,of which: CCR internal models,E3,BBB+ to BBB-,Categorie_template_2,True,,4.397803715199999
831,A.1 General,6,36,F36,ECRA_ST,BBB+ to BBB-,Amounts applying national rules at the reporting date,Exposures post substitution,CCR,of which: CCR internal models,E3,BBB+ to BBB-,Categorie_template_2,True,,4.397803715199999
832,A.1 General,6,36,F36,ECRA_ST,BBB+ to BBB-,Amounts applying national rules at the reporting date,Exposures post substitution,CCR,of which: CCR internal models,E3,BBB+ to BBB-,Categorie_template_2,True,,4.397803715199999
833,A.1 General,7,36,G36,ECRA_ST,BBB+ to BBB-,Amounts applying national rules at the reporting date,Exposures post substitution,,,,BBB+ to BBB-,Categorie_template_2,False,,
834,A.1 General,7,36,G36,ECRA_ST,BBB+ to BBB-,Amounts applying national rules at the reporting date,Exposures post substitution,,,,BBB+ to BBB-,Categorie_template_2,False,,
835,A.1 General,7,36,G36,ECRA_ST,BBB+ to BBB-,Amounts applying national rules at the reporting date,Exposures post substitution,,,,BBB+ to BBB-,Categorie_template_2,False,,
836,A.1 General,7,36,G36,ECRA_ST,BBB+ to BBB-,Amounts applying national rules at the reporting date,Exposures post substitution,,,,BBB+ to BBB-,Categorie_template_2,False,,
837,A.1 General,8,36,H36,ECRA_ST,BBB+ to BBB-,Amounts applying national rules at the reporting date,Exposures post substitution,Off-balance sheet exposures (post-CCF post-CRM),Off-balance sheet exposures (post-CCF post-CRM),E4,BBB+ to BBB-,Categorie_template_2,True,,4.22771258325
838,A.1 General,8,36,H36,ECRA_ST,BBB+ to BBB-,Amounts applying national rules at the reporting date,Exposures post substitution,Off-balance sheet exposures (post-CCF post-CRM),Off-balance sheet exposures (post-CCF post-CRM),E4,BBB+ to BBB-,Categorie_template_2,True,,4.22771258325
839,A.1 General,8,36,H36,ECRA_ST,BBB+ to BBB-,Amounts applying national rules at the reporting date,Exposures post substitution,Off-balance sheet exposures (post-CCF post-CRM),Off-balance sheet exposures (post-CCF post-CRM),E4,BBB+ to BBB-,Categorie_template_2,True,,4.22771258325
840,A.1 General,8,36,H36,ECRA_ST,BBB+ to BBB-,Amounts applying national rules at the reporting date,Exposures post substitution,Off-balance sheet exposures (post-CCF post-CRM),Off-balance sheet exposures (post-CCF post-CRM),E4,BBB+ to BBB-,Categorie_template_2,True,,4.22771258325
841,A.1 General,10,36,J36,ECRA_ST,BBB+ to BBB-,Amounts applying national rules at the reporting date,RWA,On-balance sheet exposures,On-balance sheet exposures,E6,BBB+ to BBB-,Categorie_template_2,True,,5.5888920377
842,A.1 General,10,36,J36,ECRA_ST,BBB+ to BBB-,Amounts applying national rules at the reporting date,RWA,On-balance sheet exposures,On-balance sheet exposures,E6,BBB+ to BBB-,Categorie_template_2,True,,5.5888920377
