,PANEL,abscisse,ordinate,coord,H_Level_1,H_Level_2,V_Level_1,V_Level_2,V_Level_3,V_Level_4,Target,Modality,Level_1,Performed,Query_number,Result
1219,A.1 General,24,44,X44,SCRA_LT,Grade C,Amounts applying revised rules for SA and for CCR exposures,RWA,On-balance sheet exposures,On-balance sheet exposures,E18,Grade C,Categorie_template_2,False,,
1220,A.1 General,24,44,X44,SCRA_LT,Grade C,Amounts applying revised rules for SA and for CCR exposures,RWA,On-balance sheet exposures,On-balance sheet exposures,E18,Grade C,Categorie_template_2,False,,
1221,A.1 General,25,44,Y44,SCRA_LT,Grade C,Amounts applying revised rules for SA and for CCR exposures,RWA,CCR,CCR,E19,Grade C,Categorie_template_2,False,,
1222,A.1 General,25,44,Y44,SCRA_LT,Grade C,Amounts applying revised rules for SA and for CCR exposures,RWA,CCR,CCR,E19,Grade C,Categorie_template_2,False,,
1223,A.1 General,26,44,Z44,SCRA_LT,Grade C,Amounts applying revised rules for SA and for CCR exposures,RWA,Off-balance sheet exposures,Off-balance sheet exposures,E20,Grade C,Categorie_template_2,False,,
1224,A.1 General,26,44,Z44,SCRA_LT,Grade C,Amounts applying revised rules for SA and for CCR exposures,RWA,Off-balance sheet exposures,Off-balance sheet exposures,E20,Grade C,Categorie_template_2,False,,
1225,A.1 General,30,44,AD44,SCRA_LT,Grade C,SA-CCR,"CCR exposures evaluated under previous non-internal method (CEM, SM, OEM) (if applicable)","CCR exposures evaluated under previous non-internal method (CEM, SM, OEM) (if applicable)","Exposures
(post-CCF, post-CRM)",E23,Grade C,Categorie_template_2,False,,
1226,A.1 General,30,44,AD44,SCRA_LT,Grade C,SA-CCR,"CCR exposures evaluated under previous non-internal method (CEM, SM, OEM) (if applicable)","CCR exposures evaluated under previous non-internal method (CEM, SM, OEM) (if applicable)","Exposures
(post-CCF, post-CRM)",E23,Grade C,Categorie_template_2,False,,
1227,A.1 General,31,44,AE44,SCRA_LT,Grade C,SA-CCR,"CCR exposures evaluated under previous non-internal method (CEM, SM, OEM) (if applicable)","CCR exposures evaluated under previous non-internal method (CEM, SM, OEM) (if applicable)",Difference in RWA,E24,Grade C,Categorie_template_2,False,,
1228,A.1 General,31,44,AE44,SCRA_LT,Grade C,SA-CCR,"CCR exposures evaluated under previous non-internal method (CEM, SM, OEM) (if applicable)","CCR exposures evaluated under previous non-internal method (CEM, SM, OEM) (if applicable)",Difference in RWA,E24,Grade C,Categorie_template_2,False,,
1229,A.1 General,32,44,AF44,SCRA_LT,Grade C,Output floor,"Full non-modelling approach
Leave empty if IMM not applied","Exposures 
(post-CCF, post-CRM)",Total,E25,Grade C,Categorie_template_2,False,,
1230,A.1 General,32,44,AF44,SCRA_LT,Grade C,Output floor,"Full non-modelling approach
Leave empty if IMM not applied","Exposures 
(post-CCF, post-CRM)",Total,E25,Grade C,Categorie_template_2,False,,
1231,A.1 General,33,44,AG44,SCRA_LT,Grade C,Output floor,"Full non-modelling approach
Leave empty if IMM not applied","Exposures 
(post-CCF, post-CRM)",of which: CCR,E26,Grade C,Categorie_template_2,False,,
1232,A.1 General,33,44,AG44,SCRA_LT,Grade C,Output floor,"Full non-modelling approach
Leave empty if IMM not applied","Exposures 
(post-CCF, post-CRM)",of which: CCR,E26,Grade C,Categorie_template_2,False,,
1233,A.1 General,34,44,AH44,SCRA_LT,Grade C,Output floor,"Full non-modelling approach
Leave empty if IMM not applied",RWA,RWA,E27,Grade C,Categorie_template_2,False,,
1234,A.1 General,34,44,AH44,SCRA_LT,Grade C,Output floor,"Full non-modelling approach
Leave empty if IMM not applied",RWA,RWA,E27,Grade C,Categorie_template_2,False,,
1235,A.1 General,36,44,AJ44,SCRA_LT,Grade C,EU-specific: transitional SA-CCR application for credit risk output floor,"Full non-modelling approach 
Use of SA-CCR with alpha = 1 for CCR exposures calculated under the IMM for RWA not subject to a floor, and CR-SA for RWA calculation
Leave empty if IMM not applied","Exposures
(post-CCF, post-CRM)",of which: CCR,E29,Grade C,Categorie_template_2,False,,
1236,A.1 General,36,44,AJ44,SCRA_LT,Grade C,EU-specific: transitional SA-CCR application for credit risk output floor,"Full non-modelling approach 
Use of SA-CCR with alpha = 1 for CCR exposures calculated under the IMM for RWA not subject to a floor, and CR-SA for RWA calculation
Leave empty if IMM not applied","Exposures
(post-CCF, post-CRM)",of which: CCR,E29,Grade C,Categorie_template_2,False,,
1237,A.1 General,15,45,O45,SCRA_LT,Cannot yet be assigned,Amounts applying national rules at the reporting date,Provisions,Specific provisions,Specific provisions,E11,Cannot yet be assigned,Categorie_template_2,False,,
1238,A.1 General,16,45,P45,SCRA_LT,Cannot yet be assigned,Amounts applying national rules at the reporting date,Provisions,General provisions,General provisions,E12,Cannot yet be assigned,Categorie_template_2,False,,
1239,A.1 General,15,46,O46,,SCRA (short term),Amounts applying national rules at the reporting date,Provisions,Specific provisions,Specific provisions,E11,SCRA (short term),Categorie_template_2,False,,
1240,A.1 General,16,46,P46,,SCRA (short term),Amounts applying national rules at the reporting date,Provisions,General provisions,General provisions,E12,SCRA (short term),Categorie_template_2,False,,
1241,A.1 General,3,47,C47,SCRA_ST,Grade A,Amounts applying national rules at the reporting date,Exposures post substitution,,,,Grade A,Categorie_template_2,False,,
1242,A.1 General,4,47,D47,SCRA_ST,Grade A,Amounts applying national rules at the reporting date,Exposures post substitution,On-balance sheet exposures (post-CRM),On-balance sheet exposures (post-CRM),E1,Grade A,Categorie_template_2,False,,
1243,A.1 General,5,47,E47,SCRA_ST,Grade A,Amounts applying national rules at the reporting date,Exposures post substitution,CCR,Total,E2,Grade A,Categorie_template_2,False,,
1244,A.1 General,6,47,F47,SCRA_ST,Grade A,Amounts applying national rules at the reporting date,Exposures post substitution,CCR,of which: CCR internal models,E3,Grade A,Categorie_template_2,False,,
1245,A.1 General,7,47,G47,SCRA_ST,Grade A,Amounts applying national rules at the reporting date,Exposures post substitution,,,,Grade A,Categorie_template_2,False,,
1246,A.1 General,8,47,H47,SCRA_ST,Grade A,Amounts applying national rules at the reporting date,Exposures post substitution,Off-balance sheet exposures (post-CCF post-CRM),Off-balance sheet exposures (post-CCF post-CRM),E4,Grade A,Categorie_template_2,False,,
1247,A.1 General,10,47,J47,SCRA_ST,Grade A,Amounts applying national rules at the reporting date,RWA,On-balance sheet exposures,On-balance sheet exposures,E6,Grade A,Categorie_template_2,False,,
1248,A.1 General,11,47,K47,SCRA_ST,Grade A,Amounts applying national rules at the reporting date,RWA,CCR,CCR,E7,Grade A,Categorie_template_2,False,,
1249,A.1 General,12,47,L47,SCRA_ST,Grade A,Amounts applying national rules at the reporting date,RWA,Off-balance sheet exposures,Off-balance sheet exposures,E8,Grade A,Categorie_template_2,False,,
1250,A.1 General,15,47,O47,SCRA_ST,Grade A,Amounts applying national rules at the reporting date,Provisions,Specific provisions,Specific provisions,E11,Grade A,Categorie_template_2,False,,
1251,A.1 General,16,47,P47,SCRA_ST,Grade A,Amounts applying national rules at the reporting date,Provisions,General provisions,General provisions,E12,Grade A,Categorie_template_2,False,,
1252,A.1 General,17,47,Q47,SCRA_ST,Grade A,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,,,,Grade A,Categorie_template_2,False,,
1253,A.1 General,18,47,R47,SCRA_ST,Grade A,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,On-balance sheet exposures (post-CRM),On-balance sheet exposures (post-CRM),E13,Grade A,Categorie_template_2,False,,
1254,A.1 General,19,47,S47,SCRA_ST,Grade A,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,CCR,Total,E14,Grade A,Categorie_template_2,False,,
1255,A.1 General,20,47,T47,SCRA_ST,Grade A,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,CCR,of which: CCR internal models,E15,Grade A,Categorie_template_2,False,,
1256,A.1 General,21,47,U47,SCRA_ST,Grade A,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,,,,Grade A,Categorie_template_2,False,,
1257,A.1 General,22,47,V47,SCRA_ST,Grade A,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,Off-balance sheet exposures (post-CCF post-CRM),Off-balance sheet exposures (post-CCF post-CRM),E16,Grade A,Categorie_template_2,False,,
1258,A.1 General,24,47,X47,SCRA_ST,Grade A,Amounts applying revised rules for SA and for CCR exposures,RWA,On-balance sheet exposures,On-balance sheet exposures,E18,Grade A,Categorie_template_2,False,,
1259,A.1 General,25,47,Y47,SCRA_ST,Grade A,Amounts applying revised rules for SA and for CCR exposures,RWA,CCR,CCR,E19,Grade A,Categorie_template_2,False,,
1260,A.1 General,26,47,Z47,SCRA_ST,Grade A,Amounts applying revised rules for SA and for CCR exposures,RWA,Off-balance sheet exposures,Off-balance sheet exposures,E20,Grade A,Categorie_template_2,False,,
1261,A.1 General,30,47,AD47,SCRA_ST,Grade A,SA-CCR,"CCR exposures evaluated under previous non-internal method (CEM, SM, OEM) (if applicable)","CCR exposures evaluated under previous non-internal method (CEM, SM, OEM) (if applicable)","Exposures
(post-CCF, post-CRM)",E23,Grade A,Categorie_template_2,False,,
1262,A.1 General,31,47,AE47,SCRA_ST,Grade A,SA-CCR,"CCR exposures evaluated under previous non-internal method (CEM, SM, OEM) (if applicable)","CCR exposures evaluated under previous non-internal method (CEM, SM, OEM) (if applicable)",Difference in RWA,E24,Grade A,Categorie_template_2,False,,
1263,A.1 General,32,47,AF47,SCRA_ST,Grade A,Output floor,"Full non-modelling approach
Leave empty if IMM not applied","Exposures 
(post-CCF, post-CRM)",Total,E25,Grade A,Categorie_template_2,False,,
1264,A.1 General,33,47,AG47,SCRA_ST,Grade A,Output floor,"Full non-modelling approach
Leave empty if IMM not applied","Exposures 
(post-CCF, post-CRM)",of which: CCR,E26,Grade A,Categorie_template_2,False,,
1265,A.1 General,34,47,AH47,SCRA_ST,Grade A,Output floor,"Full non-modelling approach
Leave empty if IMM not applied",RWA,RWA,E27,Grade A,Categorie_template_2,False,,
1266,A.1 General,36,47,AJ47,SCRA_ST,Grade A,EU-specific: transitional SA-CCR application for credit risk output floor,"Full non-modelling approach 
Use of SA-CCR with alpha = 1 for CCR exposures calculated under the IMM for RWA not subject to a floor, and CR-SA for RWA calculation
Leave empty if IMM not applied","Exposures
(post-CCF, post-CRM)",of which: CCR,E29,Grade A,Categorie_template_2,False,,
1267,A.1 General,3,48,C48,SCRA_ST,Grade B,Amounts applying national rules at the reporting date,Exposures post substitution,,,,Grade B,Categorie_template_2,False,,
1268,A.1 General,3,48,C48,SCRA_ST,Grade B,Amounts applying national rules at the reporting date,Exposures post substitution,,,,Grade B,Categorie_template_2,False,,
1269,A.1 General,4,48,D48,SCRA_ST,Grade B,Amounts applying national rules at the reporting date,Exposures post substitution,On-balance sheet exposures (post-CRM),On-balance sheet exposures (post-CRM),E1,Grade B,Categorie_template_2,False,,
1270,A.1 General,4,48,D48,SCRA_ST,Grade B,Amounts applying national rules at the reporting date,Exposures post substitution,On-balance sheet exposures (post-CRM),On-balance sheet exposures (post-CRM),E1,Grade B,Categorie_template_2,False,,
1271,A.1 General,5,48,E48,SCRA_ST,Grade B,Amounts applying national rules at the reporting date,Exposures post substitution,CCR,Total,E2,Grade B,Categorie_template_2,False,,
1272,A.1 General,5,48,E48,SCRA_ST,Grade B,Amounts applying national rules at the reporting date,Exposures post substitution,CCR,Total,E2,Grade B,Categorie_template_2,False,,
1273,A.1 General,6,48,F48,SCRA_ST,Grade B,Amounts applying national rules at the reporting date,Exposures post substitution,CCR,of which: CCR internal models,E3,Grade B,Categorie_template_2,False,,
1274,A.1 General,6,48,F48,SCRA_ST,Grade B,Amounts applying national rules at the reporting date,Exposures post substitution,CCR,of which: CCR internal models,E3,Grade B,Categorie_template_2,False,,
1275,A.1 General,7,48,G48,SCRA_ST,Grade B,Amounts applying national rules at the reporting date,Exposures post substitution,,,,Grade B,Categorie_template_2,False,,
1276,A.1 General,7,48,G48,SCRA_ST,Grade B,Amounts applying national rules at the reporting date,Exposures post substitution,,,,Grade B,Categorie_template_2,False,,
1277,A.1 General,8,48,H48,SCRA_ST,Grade B,Amounts applying national rules at the reporting date,Exposures post substitution,Off-balance sheet exposures (post-CCF post-CRM),Off-balance sheet exposures (post-CCF post-CRM),E4,Grade B,Categorie_template_2,False,,
1278,A.1 General,8,48,H48,SCRA_ST,Grade B,Amounts applying national rules at the reporting date,Exposures post substitution,Off-balance sheet exposures (post-CCF post-CRM),Off-balance sheet exposures (post-CCF post-CRM),E4,Grade B,Categorie_template_2,False,,
1279,A.1 General,10,48,J48,SCRA_ST,Grade B,Amounts applying national rules at the reporting date,RWA,On-balance sheet exposures,On-balance sheet exposures,E6,Grade B,Categorie_template_2,False,,
1280,A.1 General,10,48,J48,SCRA_ST,Grade B,Amounts applying national rules at the reporting date,RWA,On-balance sheet exposures,On-balance sheet exposures,E6,Grade B,Categorie_template_2,False,,
1281,A.1 General,11,48,K48,SCRA_ST,Grade B,Amounts applying national rules at the reporting date,RWA,CCR,CCR,E7,Grade B,Categorie_template_2,False,,
1282,A.1 General,11,48,K48,SCRA_ST,Grade B,Amounts applying national rules at the reporting date,RWA,CCR,CCR,E7,Grade B,Categorie_template_2,False,,
1283,A.1 General,12,48,L48,SCRA_ST,Grade B,Amounts applying national rules at the reporting date,RWA,Off-balance sheet exposures,Off-balance sheet exposures,E8,Grade B,Categorie_template_2,False,,
1284,A.1 General,12,48,L48,SCRA_ST,Grade B,Amounts applying national rules at the reporting date,RWA,Off-balance sheet exposures,Off-balance sheet exposures,E8,Grade B,Categorie_template_2,False,,
1285,A.1 General,15,48,O48,SCRA_ST,Grade B,Amounts applying national rules at the reporting date,Provisions,Specific provisions,Specific provisions,E11,Grade B,Categorie_template_2,False,,
1286,A.1 General,15,48,O48,SCRA_ST,Grade B,Amounts applying national rules at the reporting date,Provisions,Specific provisions,Specific provisions,E11,Grade B,Categorie_template_2,False,,
1287,A.1 General,16,48,P48,SCRA_ST,Grade B,Amounts applying national rules at the reporting date,Provisions,General provisions,General provisions,E12,Grade B,Categorie_template_2,False,,
1288,A.1 General,16,48,P48,SCRA_ST,Grade B,Amounts applying national rules at the reporting date,Provisions,General provisions,General provisions,E12,Grade B,Categorie_template_2,False,,
1289,A.1 General,17,48,Q48,SCRA_ST,Grade B,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,,,,Grade B,Categorie_template_2,False,,
1290,A.1 General,17,48,Q48,SCRA_ST,Grade B,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,,,,Grade B,Categorie_template_2,False,,
1291,A.1 General,18,48,R48,SCRA_ST,Grade B,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,On-balance sheet exposures (post-CRM),On-balance sheet exposures (post-CRM),E13,Grade B,Categorie_template_2,False,,
1292,A.1 General,18,48,R48,SCRA_ST,Grade B,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,On-balance sheet exposures (post-CRM),On-balance sheet exposures (post-CRM),E13,Grade B,Categorie_template_2,False,,
